clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio
718958583,Attrited Customer,44,Male,4,Post-Graduate,Single,$80k - $120k,Blue,36,5,3,2,2367.00,1606.00,761.00,0.96,4506.00,59.00,0.64,0.68
717397983,Existing Customer,39,Male,2,Uneducated,Single,$60k - $80k,Blue,29,2,2,3,23402.00,958.00,22444.00,0.65,7570.00,98.00,0.63,0.04
712075083,Attrited Customer,50,Male,4,High School,Single,$120k +,Blue,41,4,3,3,6982.00,0.00,6982.00,1.02,4830.00,50.00,0.72,0.00
811700058,Attrited Customer,41,Male,2,Graduate,Single,$60k - $80k,Gold,36,2,3,3,34516.00,687.00,33829.00,1.02,4822.00,57.00,0.30,0.02
711325308,Attrited Customer,46,Male,3,Unknown,Single,$80k - $120k,Blue,34,4,3,3,9959.00,0.00,9959.00,1.05,4859.00,64.00,0.52,0.00
711210633,Existing Customer,51,Male,3,Uneducated,Single,$60k - $80k,Blue,42,2,4,1,1922.00,1124.00,798.00,0.77,8049.00,76.00,0.43,0.59
779315508,Attrited Customer,43,Male,4,Post-Graduate,Single,$40k - $60k,Blue,25,1,2,2,9043.00,1974.00,7069.00,1.03,4638.00,48.00,0.66,0.22
721063533,Existing Customer,51,Male,2,Graduate,Single,$40k - $60k,Blue,41,1,3,3,3062.00,2058.00,1004.00,0.62,7289.00,75.00,0.71,0.67
772869033,Existing Customer,47,Male,3,Unknown,Single,$120k +,Gold,38,2,4,3,34516.00,1342.00,33174.00,0.69,7283.00,89.00,0.65,0.04
789469083,Existing Customer,55,Male,2,Unknown,Single,$80k - $120k,Blue,46,2,1,1,10795.00,0.00,10795.00,0.86,7855.00,81.00,0.53,0.00
789560433,Attrited Customer,49,Male,3,Post-Graduate,Single,$60k - $80k,Blue,42,2,4,2,14895.00,0.00,14895.00,1.04,5147.00,53.00,0.56,0.00
771097683,Attrited Customer,43,Male,2,High School,Single,$120k +,Blue,30,1,2,2,10896.00,2517.00,8379.00,1.03,4935.00,58.00,0.49,0.23
780545133,Existing Customer,49,Male,3,Graduate,Single,$80k - $120k,Blue,36,2,3,1,4557.00,985.00,3572.00,0.59,7333.00,91.00,0.60,0.22
711128433,Existing Customer,55,Male,3,Uneducated,Single,$40k - $60k,Blue,36,1,3,3,10949.00,829.00,10120.00,0.75,7685.00,91.00,0.60,0.08
712053033,Existing Customer,46,Male,2,Unknown,Single,$80k - $120k,Blue,34,1,3,2,3841.00,1411.00,2430.00,0.79,8444.00,81.00,0.69,0.37
794482158,Existing Customer,46,Male,3,College,Single,$80k - $120k,Silver,32,2,1,3,34516.00,1954.00,32562.00,0.76,7594.00,69.00,0.73,0.06
780450708,Attrited Customer,58,Male,1,College,Single,$120k +,Silver,45,1,3,2,34516.00,0.00,34516.00,0.96,4864.00,48.00,0.55,0.00
720474408,Existing Customer,52,Male,2,Graduate,Single,$40k - $60k,Blue,41,1,2,2,9298.00,1898.00,7400.00,0.66,8427.00,87.00,0.78,0.20
717583908,Existing Customer,57,Male,1,High School,Single,$80k - $120k,Blue,45,1,6,1,15030.00,1395.00,13635.00,0.63,7603.00,81.00,0.59,0.09
719258433,Existing Customer,49,Male,5,Graduate,Single,$60k - $80k,Blue,42,2,1,3,7801.00,2018.00,5783.00,0.68,7561.00,91.00,0.69,0.26
717895833,Existing Customer,55,Male,3,College,Single,$120k +,Blue,44,2,2,3,6455.00,1837.00,4618.00,0.72,8001.00,99.00,0.71,0.29
720527058,Existing Customer,39,Female,1,Graduate,Single,Less Than $40k,Blue,24,4,3,3,2310.00,1306.00,1004.00,0.53,4343.00,74.00,0.68,0.57
788824083,Existing Customer,41,Male,2,Uneducated,Single,$120k +,Blue,24,2,2,1,34516.00,1022.00,33494.00,0.74,8202.00,88.00,0.91,0.03
716335983,Existing Customer,37,Male,2,High School,Single,$80k - $120k,Blue,36,1,2,3,6713.00,1590.00,5123.00,0.85,7946.00,85.00,0.67,0.24
716258358,Existing Customer,57,Male,2,Uneducated,Single,$60k - $80k,Blue,36,1,1,3,23058.00,1534.00,21524.00,0.70,7009.00,82.00,0.71,0.07
716212383,Attrited Customer,38,Male,1,High School,Single,$120k +,Blue,30,5,3,3,10874.00,2415.00,8459.00,0.93,4619.00,59.00,0.37,0.22
757667133,Attrited Customer,54,Male,2,College,Single,$80k - $120k,Blue,47,2,2,2,13769.00,0.00,13769.00,1.06,4738.00,53.00,0.40,0.00
788528958,Existing Customer,45,Male,4,Graduate,Single,$120k +,Blue,38,1,1,3,9036.00,0.00,9036.00,0.75,8356.00,79.00,0.68,0.00
716745408,Existing Customer,54,Male,1,High School,Single,$80k - $120k,Blue,36,1,2,3,12813.00,1998.00,10815.00,0.84,7803.00,81.00,0.69,0.16
714938733,Attrited Customer,48,Male,1,Post-Graduate,Single,$80k - $120k,Blue,38,4,2,2,13174.00,0.00,13174.00,0.96,4890.00,49.00,0.49,0.00
761818758,Existing Customer,43,Male,1,Graduate,Single,Unknown,Blue,36,1,1,2,11210.00,1079.00,10131.00,0.65,7206.00,86.00,0.54,0.10
714422058,Existing Customer,42,Male,3,Graduate,Single,$120k +,Blue,36,1,2,3,31639.00,2446.00,29193.00,0.63,7119.00,86.00,0.56,0.08
716319258,Existing Customer,43,Male,4,Uneducated,Single,$120k +,Blue,36,1,1,3,34516.00,1742.00,32774.00,0.66,7360.00,82.00,0.75,0.05
709269708,Existing Customer,45,Male,4,Graduate,Single,$120k +,Platinum,34,2,2,1,34516.00,1488.00,33028.00,0.73,7281.00,95.00,0.53,0.04
717257658,Existing Customer,41,Male,3,Graduate,Single,$80k - $120k,Blue,29,2,2,1,9357.00,1942.00,7415.00,0.80,7971.00,84.00,0.79,0.21
711002058,Existing Customer,42,Male,4,Unknown,Single,$40k - $60k,Blue,33,1,3,1,5306.00,2410.00,2896.00,0.74,7437.00,94.00,0.71,0.45
790051758,Attrited Customer,50,Male,2,Graduate,Single,$120k +,Blue,42,2,1,2,31782.00,0.00,31782.00,1.06,4800.00,53.00,0.40,0.00
807393558,Attrited Customer,51,Male,4,Unknown,Single,$120k +,Silver,46,2,3,3,34516.00,1279.00,33237.00,1.02,4615.00,49.00,0.58,0.04
711183558,Existing Customer,49,Male,0,High School,Single,$80k - $120k,Blue,39,2,1,3,2221.00,1291.00,930.00,0.79,8618.00,98.00,0.82,0.58
720317658,Existing Customer,43,Male,2,Graduate,Single,$80k - $120k,Blue,35,2,2,2,5858.00,961.00,4897.00,0.66,7916.00,82.00,0.71,0.16
710596983,Existing Customer,51,Male,1,Uneducated,Single,$80k - $120k,Blue,37,1,3,2,27318.00,2416.00,24902.00,0.92,7481.00,96.00,0.55,0.09
717382608,Existing Customer,59,Male,1,Graduate,Single,$60k - $80k,Silver,36,2,2,2,26692.00,2517.00,24175.00,0.80,8780.00,86.00,0.65,0.09
825767658,Existing Customer,49,Male,2,Graduate,Single,$60k - $80k,Gold,45,2,3,1,34516.00,913.00,33603.00,0.70,7711.00,80.00,0.86,0.03
717513933,Existing Customer,38,Male,3,College,Single,$120k +,Blue,26,2,2,1,14938.00,0.00,14938.00,0.63,7385.00,90.00,0.43,0.00
717658758,Existing Customer,49,Male,4,Graduate,Single,$120k +,Silver,36,2,2,2,34516.00,0.00,34516.00,0.62,7962.00,99.00,0.44,0.00
715575258,Existing Customer,47,Male,2,Graduate,Single,$40k - $60k,Blue,35,1,6,3,5791.00,1957.00,3834.00,0.65,7823.00,93.00,0.72,0.34
712624383,Existing Customer,52,Male,4,College,Single,$80k - $120k,Silver,41,1,1,2,34516.00,1701.00,32815.00,0.72,7707.00,99.00,0.50,0.05
711167808,Attrited Customer,40,Male,4,Unknown,Single,$60k - $80k,Blue,30,4,3,6,18975.00,0.00,18975.00,1.03,4803.00,65.00,0.55,0.00
713367858,Existing Customer,47,Male,3,Unknown,Single,$40k - $60k,Blue,36,2,2,2,2479.00,1748.00,731.00,0.83,8042.00,85.00,0.55,0.71
720422358,Existing Customer,42,Male,1,Post-Graduate,Single,$60k - $80k,Gold,36,1,1,2,34516.00,2276.00,32240.00,0.77,7485.00,90.00,0.55,0.07
779257233,Existing Customer,47,Male,2,Uneducated,Single,$120k +,Blue,29,2,3,2,28852.00,1974.00,26878.00,0.71,7432.00,90.00,0.61,0.07
721053633,Existing Customer,45,Male,2,College,Single,$40k - $60k,Blue,31,2,2,1,6530.00,1425.00,5105.00,0.72,8904.00,101.00,0.66,0.22
718698558,Existing Customer,43,Male,3,College,Single,$80k - $120k,Blue,34,2,2,2,5390.00,1324.00,4066.00,0.61,7739.00,106.00,0.47,0.25
823922208,Existing Customer,49,Male,3,Unknown,Single,$60k - $80k,Blue,45,1,1,1,2122.00,1101.00,1021.00,0.71,7404.00,103.00,0.52,0.52
708905733,Existing Customer,45,Male,5,Uneducated,Single,$60k - $80k,Blue,32,1,2,1,20633.00,1989.00,18644.00,0.67,7570.00,91.00,0.66,0.10
788327358,Existing Customer,61,Male,1,Graduate,Single,Unknown,Blue,54,1,1,3,9070.00,2097.00,6973.00,0.80,8440.00,102.00,0.70,0.23
713133258,Existing Customer,38,Male,3,Unknown,Single,$80k - $120k,Silver,36,2,2,3,34516.00,2008.00,32508.00,0.86,8872.00,86.00,0.59,0.06
717370533,Existing Customer,40,Male,3,Post-Graduate,Single,$120k +,Blue,26,1,2,1,34516.00,2088.00,32428.00,0.63,6453.00,89.00,0.59,0.06
720425508,Existing Customer,43,Male,5,Graduate,Single,$80k - $120k,Blue,36,1,1,3,7196.00,696.00,6500.00,0.84,8689.00,93.00,0.90,0.10
712839633,Existing Customer,38,Male,2,Uneducated,Single,$80k - $120k,Blue,22,2,1,3,34516.00,1595.00,32921.00,0.82,8871.00,97.00,0.76,0.05
779187783,Existing Customer,50,Male,2,Unknown,Single,$80k - $120k,Blue,38,2,3,1,24533.00,1813.00,22720.00,0.75,8436.00,77.00,0.88,0.07
719838558,Existing Customer,46,Male,2,Uneducated,Single,$60k - $80k,Blue,35,1,1,1,5131.00,1484.00,3647.00,0.75,7432.00,92.00,0.56,0.29
714510483,Existing Customer,44,Male,3,Graduate,Single,$80k - $120k,Gold,36,2,3,3,34516.00,2517.00,31999.00,0.70,7640.00,87.00,0.58,0.07
718246458,Existing Customer,53,Male,3,Graduate,Single,$80k - $120k,Blue,45,2,1,2,24262.00,1984.00,22278.00,0.81,8241.00,105.00,0.75,0.08
710822808,Existing Customer,51,Male,0,College,Single,$80k - $120k,Blue,33,1,3,1,34516.00,1228.00,33288.00,0.75,7854.00,89.00,0.65,0.04
796174983,Existing Customer,52,Male,2,High School,Single,$80k - $120k,Blue,46,2,3,3,25737.00,1168.00,24569.00,0.72,7722.00,94.00,0.47,0.05
713003358,Attrited Customer,40,Male,3,Graduate,Single,$80k - $120k,Blue,30,2,2,2,29338.00,159.00,29179.00,1.02,4983.00,40.00,0.38,0.01
812443458,Existing Customer,57,Male,4,Graduate,Single,$120k +,Blue,52,2,3,2,25808.00,0.00,25808.00,0.71,7794.00,94.00,0.84,0.00
779548008,Existing Customer,50,Male,2,Graduate,Single,$80k - $120k,Silver,35,1,2,3,34516.00,0.00,34516.00,0.74,7745.00,83.00,0.73,0.00
718977483,Existing Customer,56,Male,4,Graduate,Single,$80k - $120k,Blue,46,2,3,1,25736.00,1388.00,24348.00,0.74,7209.00,91.00,0.60,0.05
712129158,Existing Customer,63,Male,0,Uneducated,Single,$60k - $80k,Blue,36,2,3,1,7997.00,1096.00,6901.00,0.72,7747.00,104.00,0.65,0.14
714880533,Existing Customer,40,Male,5,Graduate,Single,$40k - $60k,Blue,36,2,2,3,2849.00,1741.00,1108.00,0.79,8669.00,99.00,0.77,0.61
711332883,Attrited Customer,62,Male,1,High School,Single,$60k - $80k,Blue,46,2,3,3,7547.00,2477.00,5070.00,1.02,5294.00,73.00,0.70,0.33
812224983,Existing Customer,56,Male,2,Graduate,Single,$120k +,Blue,51,1,1,2,4675.00,1340.00,3335.00,0.68,8037.00,100.00,0.85,0.29
714284358,Existing Customer,61,Male,1,Uneducated,Single,$40k - $60k,Blue,52,2,1,1,2177.00,1329.00,848.00,0.65,7037.00,82.00,0.75,0.61
709530408,Existing Customer,45,Male,4,Doctorate,Single,$120k +,Gold,36,1,3,1,34516.00,1411.00,33105.00,0.70,8007.00,96.00,0.78,0.04
710569233,Existing Customer,46,Male,3,Unknown,Single,$80k - $120k,Blue,35,2,1,1,11814.00,1440.00,10374.00,0.80,9185.00,100.00,0.70,0.12
719296383,Existing Customer,38,Male,2,High School,Single,$60k - $80k,Gold,18,1,2,3,34516.00,1494.00,33022.00,0.59,7885.00,85.00,0.64,0.04
823648983,Existing Customer,58,Male,1,Uneducated,Single,$80k - $120k,Blue,54,1,3,1,5182.00,1459.00,3723.00,0.72,7960.00,112.00,0.70,0.28
712938258,Existing Customer,45,Male,2,Graduate,Single,Less Than $40k,Silver,32,2,1,3,12695.00,1613.00,11082.00,0.85,8328.00,94.00,0.84,0.13
708428958,Existing Customer,39,Male,2,Unknown,Single,$80k - $120k,Gold,33,1,3,2,34516.00,0.00,34516.00,0.72,9179.00,113.00,0.77,0.00
719714658,Attrited Customer,61,Male,0,Post-Graduate,Single,$60k - $80k,Blue,43,5,3,2,12218.00,0.00,12218.00,1.01,5272.00,62.00,0.59,0.00
710360583,Existing Customer,46,Male,2,Uneducated,Single,$60k - $80k,Blue,35,1,1,0,8396.00,604.00,7792.00,0.83,8329.00,101.00,0.66,0.07
789529158,Existing Customer,44,Male,4,High School,Single,$60k - $80k,Blue,36,1,1,3,2946.00,743.00,2203.00,0.83,8553.00,88.00,0.87,0.25
708500883,Existing Customer,48,Male,2,Uneducated,Single,$40k - $60k,Silver,40,2,3,2,17812.00,0.00,17812.00,0.75,8379.00,106.00,0.61,0.00
826451433,Existing Customer,42,Male,4,Graduate,Single,$80k - $120k,Silver,38,2,1,3,34516.00,2273.00,32243.00,0.86,8502.00,103.00,0.72,0.07
710213508,Existing Customer,63,Male,1,High School,Single,$60k - $80k,Blue,54,2,3,3,23355.00,1061.00,22294.00,0.86,8634.00,95.00,0.90,0.05
712268808,Existing Customer,55,Male,4,Graduate,Single,$120k +,Silver,36,2,2,3,34516.00,2443.00,32073.00,0.83,8765.00,105.00,0.72,0.07
710958933,Attrited Customer,43,Male,3,Graduate,Single,$40k - $60k,Blue,35,5,3,2,6080.00,787.00,5293.00,0.98,4866.00,56.00,0.65,0.13
720698883,Attrited Customer,51,Male,1,High School,Single,$80k - $120k,Blue,38,2,3,3,28605.00,0.00,28605.00,1.05,5524.00,67.00,0.72,0.00
713209308,Existing Customer,59,Male,0,Graduate,Single,$60k - $80k,Blue,46,2,3,2,17218.00,1829.00,15389.00,0.64,7971.00,97.00,0.83,0.11
717757608,Existing Customer,53,Male,2,College,Single,$120k +,Gold,36,2,1,1,34516.00,1051.00,33465.00,0.86,8938.00,114.00,0.68,0.03
715300683,Existing Customer,39,Male,1,Uneducated,Single,$80k - $120k,Blue,36,1,1,3,34458.00,846.00,33612.00,0.82,8271.00,94.00,0.88,0.03
711436983,Existing Customer,57,Male,3,Unknown,Single,$120k +,Silver,49,1,2,1,34516.00,2517.00,31999.00,0.69,8596.00,102.00,0.67,0.07
781171908,Existing Customer,45,Male,3,Graduate,Single,$40k - $60k,Blue,38,1,3,1,3751.00,1869.00,1882.00,0.93,9497.00,106.00,0.71,0.50
711613308,Attrited Customer,58,Male,2,Unknown,Single,$60k - $80k,Blue,48,2,1,2,2236.00,710.00,1526.00,0.43,2562.00,38.00,0.46,0.32
718558758,Attrited Customer,34,Male,1,Unknown,Single,$80k - $120k,Blue,22,1,2,2,3711.00,1413.00,2298.00,0.18,3922.00,51.00,0.65,0.38
713236458,Existing Customer,55,Male,4,Unknown,Single,$60k - $80k,Blue,48,2,2,3,18980.00,2517.00,16463.00,0.66,8295.00,113.00,0.69,0.13
715209333,Existing Customer,32,Male,0,High School,Single,$60k - $80k,Blue,36,1,1,1,6224.00,1965.00,4259.00,0.74,13630.00,124.00,0.70,0.32
769935783,Existing Customer,40,Male,3,Unknown,Single,$60k - $80k,Blue,34,2,2,1,9594.00,2517.00,7077.00,0.95,14213.00,100.00,0.79,0.26
820666083,Attrited Customer,41,Male,2,Graduate,Single,$120k +,Blue,37,5,3,4,27742.00,2517.00,25225.00,0.84,8646.00,85.00,0.98,0.09
713131158,Attrited Customer,58,Male,2,Uneducated,Single,$80k - $120k,Blue,46,1,3,1,10286.00,0.00,10286.00,0.91,8199.00,59.00,0.90,0.00
789535233,Existing Customer,52,Male,1,Graduate,Single,$80k - $120k,Silver,44,2,1,2,34516.00,1618.00,32898.00,1.00,11603.00,109.00,0.85,0.05
712152408,Existing Customer,44,Male,4,High School,Single,$60k - $80k,Gold,29,1,2,1,34516.00,1930.00,32586.00,0.62,12478.00,97.00,0.76,0.06
772339383,Existing Customer,54,Male,3,Post-Graduate,Single,$40k - $60k,Blue,44,2,5,3,4216.00,1290.00,2926.00,0.86,13787.00,121.00,0.57,0.31
821752908,Existing Customer,53,Male,2,High School,Single,$60k - $80k,Blue,49,2,3,2,4142.00,2252.00,1890.00,0.71,15078.00,117.00,0.75,0.54
719222133,Existing Customer,41,Male,3,Graduate,Single,$40k - $60k,Blue,36,2,3,2,8919.00,1723.00,7196.00,0.85,13719.00,96.00,0.71,0.19
817908783,Existing Customer,44,Male,3,Unknown,Single,$120k +,Silver,39,2,3,1,34516.00,2123.00,32393.00,0.80,14242.00,107.00,0.55,0.06
713705358,Existing Customer,37,Male,2,Graduate,Single,$60k - $80k,Blue,28,2,6,1,7349.00,994.00,6355.00,0.86,13970.00,109.00,0.85,0.14
711465333,Existing Customer,35,Male,4,High School,Single,$80k - $120k,Blue,26,2,1,1,24250.00,0.00,24250.00,0.75,12593.00,99.00,0.77,0.00
719944458,Existing Customer,29,Male,0,High School,Single,$40k - $60k,Blue,36,2,3,1,4023.00,1437.00,2586.00,0.69,12510.00,96.00,0.92,0.36
715799808,Attrited Customer,52,Male,0,High School,Single,$60k - $80k,Blue,39,4,3,2,3764.00,0.00,3764.00,0.78,6574.00,69.00,0.87,0.00
719413383,Existing Customer,32,Male,1,Uneducated,Single,$60k - $80k,Silver,36,2,3,1,33711.00,1437.00,32274.00,0.94,14880.00,134.00,0.65,0.04
789594108,Existing Customer,47,Male,5,College,Single,$80k - $120k,Blue,41,1,1,3,3429.00,1779.00,1650.00,0.94,14107.00,99.00,0.65,0.52
721114458,Existing Customer,46,Male,4,College,Single,$120k +,Blue,36,1,2,2,34516.00,585.00,33931.00,0.80,14319.00,96.00,0.66,0.02
716406483,Existing Customer,30,Male,0,Unknown,Single,$60k - $80k,Blue,20,1,3,3,23760.00,1349.00,22411.00,0.96,13124.00,103.00,0.75,0.06
718458858,Attrited Customer,41,Male,4,Graduate,Single,$80k - $120k,Silver,29,2,3,6,34516.00,0.00,34516.00,0.43,3526.00,53.00,0.83,0.00
712768983,Attrited Customer,51,Male,4,Graduate,Single,$80k - $120k,Silver,42,6,4,2,34516.00,230.00,34286.00,1.00,8629.00,65.00,0.55,0.01
711108408,Existing Customer,55,Male,2,Uneducated,Single,$60k - $80k,Blue,36,2,1,1,17540.00,1337.00,16203.00,0.73,14244.00,96.00,0.60,0.08
717565233,Existing Customer,51,Male,3,Doctorate,Single,$80k - $120k,Blue,38,2,3,2,31346.00,1318.00,30028.00,0.86,13303.00,92.00,0.80,0.04
789539058,Existing Customer,28,Male,0,Uneducated,Single,Less Than $40k,Blue,20,1,1,3,4342.00,893.00,3449.00,0.88,17064.00,116.00,0.76,0.21
810261633,Existing Customer,44,Male,4,Graduate,Single,$60k - $80k,Blue,39,2,2,3,9682.00,1727.00,7955.00,0.88,14991.00,95.00,0.90,0.18
719365233,Existing Customer,34,Male,4,Unknown,Single,Less Than $40k,Blue,23,1,3,2,7664.00,1785.00,5879.00,0.95,15077.00,126.00,0.80,0.23
720943308,Existing Customer,47,Male,3,Graduate,Single,$60k - $80k,Silver,36,1,1,2,30498.00,1990.00,28508.00,0.84,16202.00,120.00,0.79,0.07
711794358,Attrited Customer,61,Male,0,College,Single,$80k - $120k,Blue,50,2,4,3,21398.00,0.00,21398.00,0.70,3119.00,53.00,0.77,0.00
708863733,Existing Customer,35,Male,3,Unknown,Single,$40k - $60k,Gold,19,1,1,3,22725.00,808.00,21917.00,0.78,13847.00,120.00,0.88,0.04
717076458,Existing Customer,40,Male,3,Unknown,Single,$40k - $60k,Blue,36,1,3,1,8155.00,1178.00,6977.00,0.83,14955.00,102.00,0.93,0.14
720535008,Existing Customer,46,Male,4,Uneducated,Single,$80k - $120k,Blue,36,1,2,3,10492.00,1094.00,9398.00,0.92,13764.00,104.00,0.73,0.10
780730008,Existing Customer,51,Male,2,College,Single,$120k +,Blue,36,2,2,2,3477.00,752.00,2725.00,0.70,13627.00,120.00,0.74,0.22
718801158,Existing Customer,49,Male,3,Graduate,Single,$40k - $60k,Gold,36,2,2,2,23981.00,1408.00,22573.00,0.84,14455.00,96.00,0.85,0.06
770970558,Existing Customer,41,Male,2,Unknown,Single,$80k - $120k,Blue,28,1,2,3,13679.00,2267.00,11412.00,1.23,15180.00,103.00,0.69,0.17
716863458,Attrited Customer,44,Male,2,Uneducated,Single,$80k - $120k,Silver,36,2,3,3,34516.00,569.00,33947.00,0.92,8570.00,68.00,0.79,0.02
766821033,Attrited Customer,61,Male,0,Unknown,Single,$120k +,Blue,46,6,3,3,4650.00,1162.00,3488.00,0.82,7976.00,74.00,1.06,0.25
721006458,Existing Customer,42,Male,2,Unknown,Single,$120k +,Blue,35,2,1,3,3214.00,1471.00,1743.00,0.93,14557.00,114.00,0.65,0.46
714615258,Attrited Customer,32,Male,1,High School,Single,$40k - $60k,Blue,36,6,3,2,4819.00,2134.00,2685.00,0.83,9330.00,64.00,0.88,0.44
716247708,Existing Customer,51,Male,4,College,Single,$120k +,Gold,33,2,2,2,34516.00,1848.00,32668.00,0.78,14149.00,103.00,0.69,0.05
719913783,Existing Customer,40,Male,3,Graduate,Single,$40k - $60k,Blue,27,2,2,3,7680.00,1589.00,6091.00,0.69,13617.00,105.00,0.72,0.21
712367658,Existing Customer,58,Male,1,Uneducated,Single,$80k - $120k,Blue,40,1,3,0,22104.00,1783.00,20321.00,0.81,13830.00,112.00,0.81,0.08
803655333,Existing Customer,53,Male,2,Post-Graduate,Single,$60k - $80k,Silver,47,1,3,3,29038.00,2295.00,26743.00,0.66,12025.00,103.00,0.81,0.08
710455608,Attrited Customer,40,Male,3,High School,Single,$80k - $120k,Blue,36,2,3,2,4620.00,0.00,4620.00,0.65,6644.00,61.00,0.69,0.00
713514633,Attrited Customer,59,Male,2,Graduate,Single,$60k - $80k,Blue,50,2,4,2,6224.00,0.00,6224.00,0.80,8291.00,69.00,1.03,0.00
710374008,Existing Customer,53,Male,1,Graduate,Single,$80k - $120k,Blue,47,1,1,2,34516.00,1583.00,32933.00,0.63,12906.00,100.00,0.64,0.05
772166058,Existing Customer,31,Male,1,Unknown,Single,$40k - $60k,Blue,20,1,2,3,3232.00,1564.00,1668.00,0.97,13142.00,112.00,0.75,0.48
819628158,Existing Customer,42,Male,3,Graduate,Single,$60k - $80k,Blue,37,2,3,1,17887.00,1821.00,16066.00,0.69,14544.00,116.00,1.15,0.10
708873183,Existing Customer,47,Male,2,Post-Graduate,Single,$60k - $80k,Blue,39,1,3,2,17575.00,618.00,16957.00,0.92,15473.00,128.00,0.68,0.04
716124408,Attrited Customer,32,Male,2,Graduate,Single,$120k +,Gold,22,2,2,3,34516.00,1692.00,32824.00,0.98,7486.00,64.00,0.73,0.05
716480358,Existing Customer,45,Male,3,Uneducated,Single,$60k - $80k,Blue,36,2,2,1,11121.00,1296.00,9825.00,0.79,13814.00,81.00,1.03,0.12
800758233,Attrited Customer,30,Male,0,College,Single,$60k - $80k,Blue,24,6,2,2,4109.00,0.00,4109.00,0.95,8642.00,77.00,0.48,0.00
710300733,Existing Customer,38,Male,3,High School,Single,$120k +,Blue,27,2,4,1,34516.00,0.00,34516.00,0.92,13781.00,106.00,0.80,0.00
716296833,Existing Customer,56,Male,0,Doctorate,Single,$80k - $120k,Blue,47,2,1,2,7204.00,0.00,7204.00,0.80,14042.00,113.00,0.77,0.00
719634408,Existing Customer,51,Male,2,Unknown,Single,$120k +,Silver,31,2,2,2,34516.00,585.00,33931.00,0.88,13534.00,104.00,0.83,0.02
709934808,Existing Customer,59,Male,1,Unknown,Single,$40k - $60k,Silver,51,2,2,1,15164.00,1071.00,14093.00,0.90,13062.00,103.00,0.72,0.07
711813258,Existing Customer,56,Male,2,College,Single,$60k - $80k,Gold,43,2,1,2,34516.00,2022.00,32494.00,0.76,13633.00,116.00,0.79,0.06
770220558,Attrited Customer,57,Male,3,Unknown,Single,$60k - $80k,Blue,51,1,6,1,5859.00,0.00,5859.00,0.91,8004.00,82.00,0.71,0.00
710771433,Existing Customer,48,Male,1,Graduate,Single,$80k - $120k,Blue,36,1,3,1,2754.00,2152.00,602.00,0.82,13991.00,125.00,0.76,0.78
717663033,Existing Customer,51,Male,2,Uneducated,Single,$120k +,Blue,35,1,2,2,34516.00,1068.00,33448.00,0.97,16428.00,123.00,0.81,0.03
708649683,Existing Customer,51,Male,2,High School,Single,$60k - $80k,Blue,42,1,3,2,16703.00,1140.00,15563.00,0.56,15472.00,122.00,0.77,0.07
719210133,Existing Customer,47,Male,3,Uneducated,Single,$60k - $80k,Blue,35,2,3,1,14131.00,1333.00,12798.00,0.77,12779.00,103.00,0.69,0.09
719719158,Existing Customer,38,Male,4,Post-Graduate,Single,$80k - $120k,Silver,36,1,3,1,34516.00,1435.00,33081.00,0.87,15584.00,114.00,0.84,0.04
716947083,Existing Customer,32,Male,3,High School,Single,$40k - $60k,Blue,36,2,2,1,3845.00,1871.00,1974.00,0.85,14593.00,110.00,0.80,0.49
709075533,Attrited Customer,41,Male,5,Uneducated,Single,$80k - $120k,Blue,32,4,3,3,12094.00,0.00,12094.00,1.00,8607.00,90.00,0.96,0.00
789550458,Existing Customer,59,Male,0,High School,Single,$40k - $60k,Silver,52,1,2,1,15223.00,1729.00,13494.00,0.86,14230.00,111.00,0.79,0.11
709928358,Attrited Customer,40,Male,3,Graduate,Single,$80k - $120k,Blue,20,1,2,2,32554.00,0.00,32554.00,0.87,8528.00,87.00,1.12,0.00
780604083,Existing Customer,49,Male,1,Unknown,Single,$60k - $80k,Blue,37,1,2,2,18349.00,1209.00,17140.00,0.74,16422.00,110.00,0.80,0.07
715311183,Existing Customer,35,Male,2,Post-Graduate,Single,$60k - $80k,Blue,24,2,3,1,3388.00,1659.00,1729.00,0.84,13557.00,100.00,0.72,0.49
